[2023-03-21 01:25:32 PM-train.py-INFO:epoch: 1, dataset: CVC-300, dice: 0.3315549999999997]
[2023-03-21 01:38:23 PM-train.py-INFO:epoch: 4, dataset: Kvasir, dice: 0.8399939999999998]
[2023-03-21 01:38:39 PM-train.py-INFO:epoch: 4, dataset: CVC-ColonDB, dice: 0.7002618421052635]
[2023-03-21 01:39:00 PM-train.py-INFO:epoch: 4, dataset: ETIS-LaribPolypDB, dice: 0.6263576530612246]
[2023-03-21 01:39:00 PM-train.py-INFO:##############################################################################best:3.781236452155735 0.756247290431147]
[2023-03-21 01:42:33 PM-train.py-INFO:epoch: 5, dataset: CVC-300, dice: 0.8211116666666666]
[2023-03-21 01:42:35 PM-train.py-INFO:epoch: 5, dataset: CVC-ClinicDB, dice: 0.8637983870967744]
[2023-03-21 01:42:39 PM-train.py-INFO:epoch: 5, dataset: Kvasir, dice: 0.884715]
[2023-03-21 01:42:54 PM-train.py-INFO:epoch: 5, dataset: CVC-ColonDB, dice: 0.7238097368421051]
[2023-03-21 01:43:16 PM-train.py-INFO:epoch: 5, dataset: ETIS-LaribPolypDB, dice: 0.6146841836734692]
[2023-03-21 01:43:16 PM-train.py-INFO:##############################################################################best:3.9081189742790157 0.7816237948558031]
[2023-03-21 01:46:42 PM-train.py-INFO:epoch: 6, dataset: CVC-300, dice: 0.8332533333333334]
[2023-03-21 01:46:44 PM-train.py-INFO:epoch: 6, dataset: CVC-ClinicDB, dice: 0.8779790322580643]
[2023-03-21 01:46:48 PM-train.py-INFO:epoch: 6, dataset: Kvasir, dice: 0.8871709999999999]
[2023-03-21 01:47:03 PM-train.py-INFO:epoch: 6, dataset: CVC-ColonDB, dice: 0.730859210526317]
[2023-03-21 01:47:25 PM-train.py-INFO:epoch: 6, dataset: ETIS-LaribPolypDB, dice: 0.6485397959183675]
[2023-03-21 01:47:25 PM-train.py-INFO:##############################################################################best:3.977802372036082 0.7955604744072164]
[2023-03-21 01:50:54 PM-train.py-INFO:epoch: 7, dataset: CVC-300, dice: 0.8310283333333335]
[2023-03-21 01:50:55 PM-train.py-INFO:epoch: 7, dataset: CVC-ClinicDB, dice: 0.8696129032258066]
[2023-03-21 01:51:00 PM-train.py-INFO:epoch: 7, dataset: Kvasir, dice: 0.8705710000000001]
[2023-03-21 01:51:15 PM-train.py-INFO:epoch: 7, dataset: CVC-ColonDB, dice: 0.7376397368421052]
[2023-03-21 01:51:38 PM-train.py-INFO:epoch: 7, dataset: ETIS-LaribPolypDB, dice: 0.6598438775510205]
[2023-03-21 01:55:09 PM-train.py-INFO:epoch: 8, dataset: CVC-300, dice: 0.8459766666666665]
[2023-03-21 01:55:11 PM-train.py-INFO:epoch: 8, dataset: CVC-ClinicDB, dice: 0.9103822580645161]
[2023-03-21 01:55:15 PM-train.py-INFO:epoch: 8, dataset: Kvasir, dice: 0.8776410000000001]
[2023-03-21 01:55:31 PM-train.py-INFO:epoch: 8, dataset: CVC-ColonDB, dice: 0.7435589473684205]
[2023-03-21 01:55:53 PM-train.py-INFO:epoch: 8, dataset: ETIS-LaribPolypDB, dice: 0.6995331632653061]
[2023-03-21 01:55:53 PM-train.py-INFO:##############################################################################best:4.077092035364909 0.8154184070729817]
[2023-03-21 01:59:25 PM-train.py-INFO:epoch: 9, dataset: CVC-300, dice: 0.8596400000000002]
[2023-03-21 01:59:26 PM-train.py-INFO:epoch: 9, dataset: CVC-ClinicDB, dice: 0.9059129032258066]
[2023-03-21 01:59:30 PM-train.py-INFO:epoch: 9, dataset: Kvasir, dice: 0.886367]
[2023-03-21 01:59:46 PM-train.py-INFO:epoch: 9, dataset: CVC-ColonDB, dice: 0.7716771052631578]
[2023-03-21 02:00:07 PM-train.py-INFO:epoch: 9, dataset: ETIS-LaribPolypDB, dice: 0.7042673469387752]
[2023-03-21 02:00:07 PM-train.py-INFO:##############################################################################best:4.127864355427739 0.8255728710855479]
[2023-03-21 02:03:39 PM-train.py-INFO:epoch: 10, dataset: CVC-300, dice: 0.8676900000000001]
[2023-03-21 02:03:41 PM-train.py-INFO:epoch: 10, dataset: CVC-ClinicDB, dice: 0.9154693548387098]
[2023-03-21 02:03:45 PM-train.py-INFO:epoch: 10, dataset: Kvasir, dice: 0.8850810000000001]
[2023-03-21 02:04:00 PM-train.py-INFO:epoch: 10, dataset: CVC-ColonDB, dice: 0.7710536842105264]
[2023-03-21 02:04:24 PM-train.py-INFO:epoch: 10, dataset: ETIS-LaribPolypDB, dice: 0.7168841836734695]
[2023-03-21 02:04:24 PM-train.py-INFO:##############################################################################best:4.156178222722706 0.8312356445445411]
[2023-03-21 02:07:54 PM-train.py-INFO:epoch: 11, dataset: CVC-300, dice: 0.8814500000000003]
[2023-03-21 02:07:55 PM-train.py-INFO:epoch: 11, dataset: CVC-ClinicDB, dice: 0.913361290322581]
[2023-03-21 02:08:00 PM-train.py-INFO:epoch: 11, dataset: Kvasir, dice: 0.8791790000000003]
[2023-03-21 02:08:15 PM-train.py-INFO:epoch: 11, dataset: CVC-ColonDB, dice: 0.7694739473684216]
[2023-03-21 02:08:37 PM-train.py-INFO:epoch: 11, dataset: ETIS-LaribPolypDB, dice: 0.7456494897959185]
[2023-03-21 02:08:37 PM-train.py-INFO:##############################################################################best:4.189113727486921 0.8378227454973842]
[2023-03-21 02:12:04 PM-train.py-INFO:epoch: 12, dataset: CVC-300, dice: 0.8503700000000002]
[2023-03-21 02:12:06 PM-train.py-INFO:epoch: 12, dataset: CVC-ClinicDB, dice: 0.893414516129032]
[2023-03-21 02:12:10 PM-train.py-INFO:epoch: 12, dataset: Kvasir, dice: 0.8798969999999998]
[2023-03-21 02:12:26 PM-train.py-INFO:epoch: 12, dataset: CVC-ColonDB, dice: 0.7075897368421057]
[2023-03-21 02:12:48 PM-train.py-INFO:epoch: 12, dataset: ETIS-LaribPolypDB, dice: 0.6275704081632658]
[2023-03-21 02:16:14 PM-train.py-INFO:epoch: 13, dataset: CVC-300, dice: 0.817318333333333]
[2023-03-21 02:16:15 PM-train.py-INFO:epoch: 13, dataset: CVC-ClinicDB, dice: 0.9116870967741936]
[2023-03-21 02:16:20 PM-train.py-INFO:epoch: 13, dataset: Kvasir, dice: 0.9077509999999998]
[2023-03-21 02:16:35 PM-train.py-INFO:epoch: 13, dataset: CVC-ColonDB, dice: 0.7690031578947364]
[2023-03-21 02:16:58 PM-train.py-INFO:epoch: 13, dataset: ETIS-LaribPolypDB, dice: 0.7235551020408159]
[2023-03-21 02:20:27 PM-train.py-INFO:epoch: 14, dataset: CVC-300, dice: 0.8312999999999999]
[2023-03-21 02:20:29 PM-train.py-INFO:epoch: 14, dataset: CVC-ClinicDB, dice: 0.9163387096774195]
[2023-03-21 02:20:33 PM-train.py-INFO:epoch: 14, dataset: Kvasir, dice: 0.9051680000000002]
[2023-03-21 02:20:48 PM-train.py-INFO:epoch: 14, dataset: CVC-ColonDB, dice: 0.7719360526315784]
[2023-03-21 02:21:11 PM-train.py-INFO:epoch: 14, dataset: ETIS-LaribPolypDB, dice: 0.731788775510204]
[2023-03-21 02:24:42 PM-train.py-INFO:epoch: 15, dataset: CVC-300, dice: 0.8429166666666669]
[2023-03-21 02:24:43 PM-train.py-INFO:epoch: 15, dataset: CVC-ClinicDB, dice: 0.9286048387096774]
[2023-03-21 02:24:48 PM-train.py-INFO:epoch: 15, dataset: Kvasir, dice: 0.9061930000000001]
[2023-03-21 02:25:03 PM-train.py-INFO:epoch: 15, dataset: CVC-ColonDB, dice: 0.7864060526315795]
[2023-03-21 02:25:25 PM-train.py-INFO:epoch: 15, dataset: ETIS-LaribPolypDB, dice: 0.7450744897959183]
[2023-03-21 02:25:25 PM-train.py-INFO:##############################################################################best:4.209195047803842 0.8418390095607684]
[2023-03-21 02:28:53 PM-train.py-INFO:epoch: 16, dataset: CVC-300, dice: 0.8453]
[2023-03-21 02:28:55 PM-train.py-INFO:epoch: 16, dataset: CVC-ClinicDB, dice: 0.9294483870967739]
[2023-03-21 02:28:59 PM-train.py-INFO:epoch: 16, dataset: Kvasir, dice: 0.9072090000000003]
[2023-03-21 02:29:14 PM-train.py-INFO:epoch: 16, dataset: CVC-ColonDB, dice: 0.7871805263157898]
[2023-03-21 02:29:36 PM-train.py-INFO:epoch: 16, dataset: ETIS-LaribPolypDB, dice: 0.724236224489796]
[2023-03-21 02:33:02 PM-train.py-INFO:epoch: 17, dataset: CVC-300, dice: 0.8515299999999998]
[2023-03-21 02:33:03 PM-train.py-INFO:epoch: 17, dataset: CVC-ClinicDB, dice: 0.9027258064516128]
[2023-03-21 02:33:07 PM-train.py-INFO:epoch: 17, dataset: Kvasir, dice: 0.9012060000000003]
[2023-03-21 02:33:22 PM-train.py-INFO:epoch: 17, dataset: CVC-ColonDB, dice: 0.7765684210526311]
[2023-03-21 02:33:44 PM-train.py-INFO:epoch: 17, dataset: ETIS-LaribPolypDB, dice: 0.7119739795918367]
[2023-03-21 02:37:20 PM-train.py-INFO:epoch: 18, dataset: CVC-300, dice: 0.8315349999999999]
[2023-03-21 02:37:21 PM-train.py-INFO:epoch: 18, dataset: CVC-ClinicDB, dice: 0.8980806451612902]
[2023-03-21 02:37:25 PM-train.py-INFO:epoch: 18, dataset: Kvasir, dice: 0.897984]
[2023-03-21 02:37:41 PM-train.py-INFO:epoch: 18, dataset: CVC-ColonDB, dice: 0.7685836842105264]
[2023-03-21 02:38:04 PM-train.py-INFO:epoch: 18, dataset: ETIS-LaribPolypDB, dice: 0.6649280612244899]
[2023-03-21 02:41:39 PM-train.py-INFO:epoch: 19, dataset: CVC-300, dice: 0.8582049999999998]
[2023-03-21 02:41:41 PM-train.py-INFO:epoch: 19, dataset: CVC-ClinicDB, dice: 0.8689548387096773]
[2023-03-21 02:41:45 PM-train.py-INFO:epoch: 19, dataset: Kvasir, dice: 0.8796519999999997]
[2023-03-21 02:42:01 PM-train.py-INFO:epoch: 19, dataset: CVC-ColonDB, dice: 0.757550263157896]
[2023-03-21 02:42:24 PM-train.py-INFO:epoch: 19, dataset: ETIS-LaribPolypDB, dice: 0.7150392857142858]
[2023-03-21 02:45:51 PM-train.py-INFO:epoch: 20, dataset: CVC-300, dice: 0.8473849999999999]
[2023-03-21 02:45:52 PM-train.py-INFO:epoch: 20, dataset: CVC-ClinicDB, dice: 0.9140774193548387]
[2023-03-21 02:45:56 PM-train.py-INFO:epoch: 20, dataset: Kvasir, dice: 0.897592]
[2023-03-21 02:46:11 PM-train.py-INFO:epoch: 20, dataset: CVC-ColonDB, dice: 0.7855165789473676]
[2023-03-21 02:46:33 PM-train.py-INFO:epoch: 20, dataset: ETIS-LaribPolypDB, dice: 0.6859459183673465]
[2023-03-21 02:50:02 PM-train.py-INFO:epoch: 21, dataset: CVC-300, dice: 0.8563550000000001]
[2023-03-21 02:50:03 PM-train.py-INFO:epoch: 21, dataset: CVC-ClinicDB, dice: 0.9107354838709677]
[2023-03-21 02:50:07 PM-train.py-INFO:epoch: 21, dataset: Kvasir, dice: 0.9042270000000002]
[2023-03-21 02:50:22 PM-train.py-INFO:epoch: 21, dataset: CVC-ColonDB, dice: 0.7797873684210519]
[2023-03-21 02:50:45 PM-train.py-INFO:epoch: 21, dataset: ETIS-LaribPolypDB, dice: 0.6864382653061226]
[2023-03-21 02:54:16 PM-train.py-INFO:epoch: 22, dataset: CVC-300, dice: 0.8494266666666668]
[2023-03-21 02:54:18 PM-train.py-INFO:epoch: 22, dataset: CVC-ClinicDB, dice: 0.9148225806451614]
[2023-03-21 02:54:22 PM-train.py-INFO:epoch: 22, dataset: Kvasir, dice: 0.9060000000000001]
[2023-03-21 02:54:38 PM-train.py-INFO:epoch: 22, dataset: CVC-ColonDB, dice: 0.7834389473684216]
[2023-03-21 02:55:01 PM-train.py-INFO:epoch: 22, dataset: ETIS-LaribPolypDB, dice: 0.7208892857142849]
[2023-03-21 02:58:37 PM-train.py-INFO:epoch: 23, dataset: CVC-300, dice: 0.8198883333333336]
[2023-03-21 02:58:39 PM-train.py-INFO:epoch: 23, dataset: CVC-ClinicDB, dice: 0.9037387096774193]
[2023-03-21 02:58:43 PM-train.py-INFO:epoch: 23, dataset: Kvasir, dice: 0.8953089999999999]
[2023-03-21 02:58:58 PM-train.py-INFO:epoch: 23, dataset: CVC-ColonDB, dice: 0.7277718421052638]
[2023-03-21 02:59:20 PM-train.py-INFO:epoch: 23, dataset: ETIS-LaribPolypDB, dice: 0.7149086734693878]
[2023-03-21 03:02:57 PM-train.py-INFO:epoch: 24, dataset: CVC-300, dice: 0.8464400000000001]
[2023-03-21 03:02:58 PM-train.py-INFO:epoch: 24, dataset: CVC-ClinicDB, dice: 0.9121225806451616]
[2023-03-21 03:03:02 PM-train.py-INFO:epoch: 24, dataset: Kvasir, dice: 0.8704910000000001]
[2023-03-21 03:03:17 PM-train.py-INFO:epoch: 24, dataset: CVC-ColonDB, dice: 0.7289247368421056]
[2023-03-21 03:03:39 PM-train.py-INFO:epoch: 24, dataset: ETIS-LaribPolypDB, dice: 0.7000010204081633]
[2023-03-21 03:07:09 PM-train.py-INFO:epoch: 25, dataset: CVC-300, dice: 0.8454550000000002]
[2023-03-21 03:07:10 PM-train.py-INFO:epoch: 25, dataset: CVC-ClinicDB, dice: 0.9165032258064515]
[2023-03-21 03:07:15 PM-train.py-INFO:epoch: 25, dataset: Kvasir, dice: 0.9095040000000002]
[2023-03-21 03:07:30 PM-train.py-INFO:epoch: 25, dataset: CVC-ColonDB, dice: 0.7700081578947371]
[2023-03-21 03:07:51 PM-train.py-INFO:epoch: 25, dataset: ETIS-LaribPolypDB, dice: 0.7327535714285716]
[2023-03-21 03:11:21 PM-train.py-INFO:epoch: 26, dataset: CVC-300, dice: 0.8442683333333332]
[2023-03-21 03:11:23 PM-train.py-INFO:epoch: 26, dataset: CVC-ClinicDB, dice: 0.9265887096774192]
[2023-03-21 03:11:27 PM-train.py-INFO:epoch: 26, dataset: Kvasir, dice: 0.9170970000000004]
[2023-03-21 03:11:43 PM-train.py-INFO:epoch: 26, dataset: CVC-ColonDB, dice: 0.7657894736842108]
[2023-03-21 03:12:06 PM-train.py-INFO:epoch: 26, dataset: ETIS-LaribPolypDB, dice: 0.7363484693877552]
[2023-03-21 03:15:37 PM-train.py-INFO:epoch: 27, dataset: CVC-300, dice: 0.8486700000000001]
[2023-03-21 03:15:39 PM-train.py-INFO:epoch: 27, dataset: CVC-ClinicDB, dice: 0.9190387096774194]
[2023-03-21 03:15:43 PM-train.py-INFO:epoch: 27, dataset: Kvasir, dice: 0.9181239999999997]
[2023-03-21 03:15:59 PM-train.py-INFO:epoch: 27, dataset: CVC-ColonDB, dice: 0.7753565789473691]
[2023-03-21 03:16:20 PM-train.py-INFO:epoch: 27, dataset: ETIS-LaribPolypDB, dice: 0.7119979591836739]
[2023-03-21 03:19:53 PM-train.py-INFO:epoch: 28, dataset: CVC-300, dice: 0.8617933333333333]
[2023-03-21 03:19:55 PM-train.py-INFO:epoch: 28, dataset: CVC-ClinicDB, dice: 0.9084725806451613]
[2023-03-21 03:19:59 PM-train.py-INFO:epoch: 28, dataset: Kvasir, dice: 0.9069080000000003]
[2023-03-21 03:20:14 PM-train.py-INFO:epoch: 28, dataset: CVC-ColonDB, dice: 0.7799528947368419]
[2023-03-21 03:20:37 PM-train.py-INFO:epoch: 28, dataset: ETIS-LaribPolypDB, dice: 0.7230775510204082]
[2023-03-21 03:24:02 PM-train.py-INFO:epoch: 29, dataset: CVC-300, dice: 0.8700816666666669]
[2023-03-21 03:24:04 PM-train.py-INFO:epoch: 29, dataset: CVC-ClinicDB, dice: 0.9173451612903224]
[2023-03-21 03:24:08 PM-train.py-INFO:epoch: 29, dataset: Kvasir, dice: 0.9203190000000001]
[2023-03-21 03:24:23 PM-train.py-INFO:epoch: 29, dataset: CVC-ColonDB, dice: 0.793560789473685]
[2023-03-21 03:24:46 PM-train.py-INFO:epoch: 29, dataset: ETIS-LaribPolypDB, dice: 0.7082392857142855]
[2023-03-21 03:24:46 PM-train.py-INFO:##############################################################################best:4.20954590314496 0.841909180628992]
[2023-03-21 03:28:10 PM-train.py-INFO:epoch: 30, dataset: CVC-300, dice: 0.8690549999999998]
[2023-03-21 03:28:12 PM-train.py-INFO:epoch: 30, dataset: CVC-ClinicDB, dice: 0.9176500000000002]
[2023-03-21 03:28:16 PM-train.py-INFO:epoch: 30, dataset: Kvasir, dice: 0.9163179999999999]
[2023-03-21 03:28:32 PM-train.py-INFO:epoch: 30, dataset: CVC-ColonDB, dice: 0.7810652631578952]
[2023-03-21 03:28:56 PM-train.py-INFO:epoch: 30, dataset: ETIS-LaribPolypDB, dice: 0.6946831632653062]
[2023-03-21 03:32:20 PM-train.py-INFO:epoch: 31, dataset: CVC-300, dice: 0.8659183333333332]
[2023-03-21 03:32:22 PM-train.py-INFO:epoch: 31, dataset: CVC-ClinicDB, dice: 0.9276645161290321]
[2023-03-21 03:32:26 PM-train.py-INFO:epoch: 31, dataset: Kvasir, dice: 0.9124599999999999]
[2023-03-21 03:32:41 PM-train.py-INFO:epoch: 31, dataset: CVC-ColonDB, dice: 0.7776273684210522]
[2023-03-21 03:33:03 PM-train.py-INFO:epoch: 31, dataset: ETIS-LaribPolypDB, dice: 0.6517183673469389]
[2023-03-21 03:36:33 PM-train.py-INFO:epoch: 32, dataset: CVC-300, dice: 0.8722449999999998]
[2023-03-21 03:36:35 PM-train.py-INFO:epoch: 32, dataset: CVC-ClinicDB, dice: 0.9352693548387098]
[2023-03-21 03:36:39 PM-train.py-INFO:epoch: 32, dataset: Kvasir, dice: 0.916758]
[2023-03-21 03:36:54 PM-train.py-INFO:epoch: 32, dataset: CVC-ColonDB, dice: 0.7965615789473687]
[2023-03-21 03:37:18 PM-train.py-INFO:epoch: 32, dataset: ETIS-LaribPolypDB, dice: 0.725794897959184]
[2023-03-21 03:37:18 PM-train.py-INFO:##############################################################################best:4.246628831745262 0.8493257663490524]
[2023-03-21 03:40:40 PM-train.py-INFO:epoch: 33, dataset: CVC-300, dice: 0.874948333333333]
[2023-03-21 03:40:42 PM-train.py-INFO:epoch: 33, dataset: CVC-ClinicDB, dice: 0.9373887096774193]
[2023-03-21 03:40:46 PM-train.py-INFO:epoch: 33, dataset: Kvasir, dice: 0.923867]
[2023-03-21 03:41:01 PM-train.py-INFO:epoch: 33, dataset: CVC-ColonDB, dice: 0.7938910526315794]
[2023-03-21 03:41:24 PM-train.py-INFO:epoch: 33, dataset: ETIS-LaribPolypDB, dice: 0.7071265306122451]
[2023-03-21 03:44:55 PM-train.py-INFO:epoch: 34, dataset: CVC-300, dice: 0.8299983333333336]
[2023-03-21 03:44:57 PM-train.py-INFO:epoch: 34, dataset: CVC-ClinicDB, dice: 0.8882016129032259]
[2023-03-21 03:45:01 PM-train.py-INFO:epoch: 34, dataset: Kvasir, dice: 0.890231]
[2023-03-21 03:45:16 PM-train.py-INFO:epoch: 34, dataset: CVC-ColonDB, dice: 0.7425749999999998]
[2023-03-21 03:45:38 PM-train.py-INFO:epoch: 34, dataset: ETIS-LaribPolypDB, dice: 0.627787244897959]
[2023-03-21 03:49:14 PM-train.py-INFO:epoch: 35, dataset: CVC-300, dice: 0.835895]
[2023-03-21 03:49:16 PM-train.py-INFO:epoch: 35, dataset: CVC-ClinicDB, dice: 0.9375935483870965]
[2023-03-21 03:49:20 PM-train.py-INFO:epoch: 35, dataset: Kvasir, dice: 0.914708]
[2023-03-21 03:49:35 PM-train.py-INFO:epoch: 35, dataset: CVC-ColonDB, dice: 0.7821621052631573]
[2023-03-21 03:49:57 PM-train.py-INFO:epoch: 35, dataset: ETIS-LaribPolypDB, dice: 0.7197020408163269]
[2023-03-21 03:53:28 PM-train.py-INFO:epoch: 36, dataset: CVC-300, dice: 0.8355616666666666]
[2023-03-21 03:53:29 PM-train.py-INFO:epoch: 36, dataset: CVC-ClinicDB, dice: 0.9384274193548389]
[2023-03-21 03:53:33 PM-train.py-INFO:epoch: 36, dataset: Kvasir, dice: 0.9214650000000002]
[2023-03-21 03:53:49 PM-train.py-INFO:epoch: 36, dataset: CVC-ColonDB, dice: 0.7770415789473687]
[2023-03-21 03:54:11 PM-train.py-INFO:epoch: 36, dataset: ETIS-LaribPolypDB, dice: 0.7069096938775514]
[2023-03-21 03:57:37 PM-train.py-INFO:epoch: 37, dataset: CVC-300, dice: 0.862195]
[2023-03-21 03:57:39 PM-train.py-INFO:epoch: 37, dataset: CVC-ClinicDB, dice: 0.9307451612903225]
[2023-03-21 03:57:43 PM-train.py-INFO:epoch: 37, dataset: Kvasir, dice: 0.9106450000000001]
[2023-03-21 03:57:58 PM-train.py-INFO:epoch: 37, dataset: CVC-ColonDB, dice: 0.7839165789473691]
[2023-03-21 03:58:20 PM-train.py-INFO:epoch: 37, dataset: ETIS-LaribPolypDB, dice: 0.7090556122448983]
[2023-03-21 04:01:53 PM-train.py-INFO:epoch: 38, dataset: CVC-300, dice: 0.8805733333333335]
[2023-03-21 04:01:55 PM-train.py-INFO:epoch: 38, dataset: CVC-ClinicDB, dice: 0.924358064516129]
[2023-03-21 04:01:59 PM-train.py-INFO:epoch: 38, dataset: Kvasir, dice: 0.911464]
[2023-03-21 04:02:15 PM-train.py-INFO:epoch: 38, dataset: CVC-ColonDB, dice: 0.7853823684210525]
[2023-03-21 04:02:37 PM-train.py-INFO:epoch: 38, dataset: ETIS-LaribPolypDB, dice: 0.7172551020408161]
[2023-03-21 04:06:06 PM-train.py-INFO:epoch: 39, dataset: CVC-300, dice: 0.8705283333333335]
[2023-03-21 04:06:07 PM-train.py-INFO:epoch: 39, dataset: CVC-ClinicDB, dice: 0.9365258064516128]
[2023-03-21 04:06:12 PM-train.py-INFO:epoch: 39, dataset: Kvasir, dice: 0.9233349999999999]
[2023-03-21 04:06:27 PM-train.py-INFO:epoch: 39, dataset: CVC-ColonDB, dice: 0.7883513157894745]
[2023-03-21 04:06:49 PM-train.py-INFO:epoch: 39, dataset: ETIS-LaribPolypDB, dice: 0.7230494897959184]
[2023-03-21 04:10:22 PM-train.py-INFO:epoch: 40, dataset: CVC-300, dice: 0.8670716666666667]
[2023-03-21 04:10:24 PM-train.py-INFO:epoch: 40, dataset: CVC-ClinicDB, dice: 0.9366661290322581]
[2023-03-21 04:10:28 PM-train.py-INFO:epoch: 40, dataset: Kvasir, dice: 0.9167219999999997]
[2023-03-21 04:10:43 PM-train.py-INFO:epoch: 40, dataset: CVC-ColonDB, dice: 0.7884721052631577]
[2023-03-21 04:11:05 PM-train.py-INFO:epoch: 40, dataset: ETIS-LaribPolypDB, dice: 0.7135372448979586]
[2023-03-21 04:14:37 PM-train.py-INFO:epoch: 41, dataset: CVC-300, dice: 0.8620533333333334]
[2023-03-21 04:14:39 PM-train.py-INFO:epoch: 41, dataset: CVC-ClinicDB, dice: 0.9261935483870968]
[2023-03-21 04:14:43 PM-train.py-INFO:epoch: 41, dataset: Kvasir, dice: 0.8986279999999998]
[2023-03-21 04:14:58 PM-train.py-INFO:epoch: 41, dataset: CVC-ColonDB, dice: 0.730112368421053]
[2023-03-21 04:15:21 PM-train.py-INFO:epoch: 41, dataset: ETIS-LaribPolypDB, dice: 0.6911525510204081]
[2023-03-21 04:18:55 PM-train.py-INFO:epoch: 42, dataset: CVC-300, dice: 0.870451666666667]
[2023-03-21 04:18:57 PM-train.py-INFO:epoch: 42, dataset: CVC-ClinicDB, dice: 0.9246903225806452]
[2023-03-21 04:19:01 PM-train.py-INFO:epoch: 42, dataset: Kvasir, dice: 0.9034529999999995]
[2023-03-21 04:19:17 PM-train.py-INFO:epoch: 42, dataset: CVC-ColonDB, dice: 0.7712594736842108]
[2023-03-21 04:19:38 PM-train.py-INFO:epoch: 42, dataset: ETIS-LaribPolypDB, dice: 0.7321413265306118]
[2023-03-21 04:23:11 PM-train.py-INFO:epoch: 43, dataset: CVC-300, dice: 0.87241]
[2023-03-21 04:23:13 PM-train.py-INFO:epoch: 43, dataset: CVC-ClinicDB, dice: 0.9347032258064514]
[2023-03-21 04:23:17 PM-train.py-INFO:epoch: 43, dataset: Kvasir, dice: 0.9107449999999999]
[2023-03-21 04:23:33 PM-train.py-INFO:epoch: 43, dataset: CVC-ColonDB, dice: 0.7748192105263154]
[2023-03-21 04:23:55 PM-train.py-INFO:epoch: 43, dataset: ETIS-LaribPolypDB, dice: 0.7278668367346937]
[2023-03-21 04:27:32 PM-train.py-INFO:epoch: 44, dataset: CVC-300, dice: 0.8558366666666668]
[2023-03-21 04:27:34 PM-train.py-INFO:epoch: 44, dataset: CVC-ClinicDB, dice: 0.9318822580645161]
[2023-03-21 04:27:38 PM-train.py-INFO:epoch: 44, dataset: Kvasir, dice: 0.9114810000000001]
[2023-03-21 04:27:53 PM-train.py-INFO:epoch: 44, dataset: CVC-ColonDB, dice: 0.7814678947368423]
[2023-03-21 04:28:15 PM-train.py-INFO:epoch: 44, dataset: ETIS-LaribPolypDB, dice: 0.7330285714285718]
[2023-03-21 04:31:48 PM-train.py-INFO:epoch: 45, dataset: CVC-300, dice: 0.8682499999999997]
[2023-03-21 04:31:50 PM-train.py-INFO:epoch: 45, dataset: CVC-ClinicDB, dice: 0.9264967741935481]
[2023-03-21 04:31:54 PM-train.py-INFO:epoch: 45, dataset: Kvasir, dice: 0.9080690000000001]
[2023-03-21 04:32:09 PM-train.py-INFO:epoch: 45, dataset: CVC-ColonDB, dice: 0.7682618421052632]
